Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
GCA_019057815_1_ASM1905781v1	k__Archaea (UID2)	207	149	107	6	138	4	1	0	0	95.33	4.21	0.00
GCA_019057835_1_ASM1905783v1	k__Archaea (UID2)	207	149	107	37	104	8	0	0	0	74.45	5.14	0.00
GCA_019057855_1_ASM1905785v1	k__Archaea (UID2)	207	149	107	31	113	5	0	0	0	75.56	3.74	0.00
GCA_019057865_1_ASM1905786v1	k__Archaea (UID2)	207	149	107	13	132	4	0	0	0	89.88	3.27	0.00
GCA_019057895_1_ASM1905789v1	k__Archaea (UID2)	207	149	107	30	112	6	1	0	0	77.88	6.54	0.00
GCA_019057915_1_ASM1905791v1	k__Archaea (UID2)	207	149	107	37	107	5	0	0	0	73.70	2.72	0.00
GCA_019057935_1_ASM1905793v1	k__Archaea (UID2)	207	149	107	58	89	2	0	0	0	57.66	1.87	50.00
GCA_019057955_1_ASM1905795v1	k__Archaea (UID2)	207	149	107	19	127	3	0	0	0	85.51	1.87	33.33
GCA_019057975_1_ASM1905797v1	k__Archaea (UID2)	207	149	107	32	108	8	1	0	0	77.51	5.45	9.09
GCA_019057995_1_ASM1905799v1	k__Archaea (UID2)	207	149	107	16	124	9	0	0	0	88.47	6.54	0.00
GCA_019058015_1_ASM1905801v1	k__Archaea (UID2)	207	149	107	12	130	7	0	0	0	91.74	4.21	28.57
GCA_019058035_1_ASM1905803v1	k__Archaea (UID2)	207	149	107	16	125	7	1	0	0	88.47	5.37	20.00
GCA_019058055_1_ASM1905805v1	k__Archaea (UID2)	207	149	107	20	124	4	1	0	0	87.25	4.28	42.86
GCA_019058075_1_ASM1905807v1	k__Archaea (UID2)	207	149	107	24	120	5	0	0	0	80.92	4.21	20.00
GCA_019058095_1_ASM1905809v1	k__Archaea (UID2)	207	149	107	11	133	5	0	0	0	91.28	4.21	20.00
GCA_019058135_1_ASM1905813v1	k__Archaea (UID2)	207	149	107	19	125	3	2	0	0	85.36	4.21	11.11
GCA_019058155_1_ASM1905815v1	k__Archaea (UID2)	207	149	107	59	84	6	0	0	0	54.37	3.27	0.00
GCA_019058165_1_ASM1905816v1	k__Archaea (UID2)	207	149	107	14	127	8	0	0	0	91.30	6.54	0.00
GCA_019058195_1_ASM1905819v1	k__Archaea (UID2)	207	149	107	7	132	10	0	0	0	94.39	7.94	0.00
GCA_019058215_1_ASM1905821v1	k__Archaea (UID2)	207	149	107	12	127	9	1	0	0	90.81	6.22	33.33
GCA_019058235_1_ASM1905823v1	k__Archaea (UID2)	207	149	107	62	84	3	0	0	0	56.64	2.34	0.00
GCA_019058245_1_ASM1905824v1	k__Archaea (UID2)	207	149	107	34	113	2	0	0	0	73.52	1.40	0.00
GCA_019058275_1_ASM1905827v1	k__Archaea (UID2)	207	149	107	6	134	9	0	0	0	95.33	7.01	0.00
GCA_019058295_1_ASM1905829v1	k__Archaea (UID2)	207	149	107	45	102	2	0	0	0	69.52	0.93	0.00
GCA_019058315_1_ASM1905831v1	k__Archaea (UID2)	207	149	107	6	135	8	0	0	0	95.33	4.74	0.00
GCA_019058355_1_ASM1905835v1	k__Archaea (UID2)	207	149	107	21	110	16	1	1	0	83.18	9.92	24.00
GCA_019058365_1_ASM1905836v1	k__Archaea (UID2)	207	149	107	10	135	4	0	0	0	91.59	2.80	0.00
GCA_019058395_1_ASM1905839v1	k__Archaea (UID2)	207	149	107	17	127	4	0	1	0	86.92	4.21	0.00
GCA_019058415_1_ASM1905841v1	k__Archaea (UID2)	207	149	107	58	85	6	0	0	0	66.82	4.67	0.00
GCA_019058425_1_ASM1905842v1	k__Archaea (UID2)	207	149	107	14	128	7	0	0	0	89.41	5.14	0.00
GCA_019058445_1_ASM1905844v1	k__Archaea (UID2)	207	149	107	19	127	2	1	0	0	85.05	1.87	20.00
GCA_019058475_1_ASM1905847v1	k__Archaea (UID2)	207	149	107	66	83	0	0	0	0	52.44	0.00	0.00
GCA_019058495_1_ASM1905849v1	k__Archaea (UID2)	207	149	107	6	139	4	0	0	0	95.48	3.74	25.00
GCA_019058515_1_ASM1905851v1	k__Archaea (UID2)	207	149	107	15	130	4	0	0	0	88.79	2.80	0.00
GCA_019058535_1_ASM1905853v1	k__Archaea (UID2)	207	149	107	9	135	5	0	0	0	93.15	3.74	0.00
GCA_019058555_1_ASM1905855v1	k__Archaea (UID2)	207	149	107	73	76	0	0	0	0	51.04	0.00	0.00
GCA_019058575_1_ASM1905857v1	k__Archaea (UID2)	207	149	107	23	123	3	0	0	0	83.64	2.34	33.33
GCA_019894655_1_ASM1989465v1	k__Archaea (UID2)	207	149	107	59	88	2	0	0	0	58.21	1.40	50.00
GCA_019894665_1_ASM1989466v1	k__Archaea (UID2)	207	149	107	14	127	7	1	0	0	88.32	4.74	20.00
GCA_019894685_1_ASM1989468v1	k__Archaea (UID2)	207	149	107	39	102	8	0	0	0	69.16	5.37	37.50
GCA_019894715_1_ASM1989471v1	k__Archaea (UID2)	207	149	107	14	132	3	0	0	0	88.79	2.34	0.00
GCA_019894735_1_ASM1989473v1	k__Archaea (UID2)	207	149	107	22	123	4	0	0	0	84.51	3.27	0.00
GCA_019894755_1_ASM1989475v1	k__Archaea (UID2)	207	149	107	44	98	7	0	0	0	65.42	2.40	28.57
GCA_019894765_1_ASM1989476v1	k__Archaea (UID2)	207	149	107	10	129	10	0	0	0	91.59	7.94	0.00
GCA_019894795_1_ASM1989479v1	k__Archaea (UID2)	207	149	107	9	136	3	1	0	0	93.22	3.27	0.00
GCA_019894815_1_ASM1989481v1	k__Archaea (UID2)	207	149	107	31	111	7	0	0	0	75.78	3.02	0.00
GCA_019894835_1_ASM1989483v1	k__Archaea (UID2)	207	149	107	59	87	3	0	0	0	64.64	2.34	0.00
GCA_019894855_1_ASM1989485v1	k__Archaea (UID2)	207	149	107	28	116	5	0	0	0	78.90	2.80	20.00
GCA_019894875_1_ASM1989487v1	k__Archaea (UID2)	207	149	107	23	121	5	0	0	0	83.33	4.21	0.00
GCA_019894885_1_ASM1989488v1	k__Archaea (UID2)	207	149	107	38	106	5	0	0	0	73.14	3.74	20.00
GCA_019894955_1_ASM1989495v1	k__Archaea (UID2)	207	149	107	23	123	3	0	0	0	81.31	2.34	0.00
GCA_019894975_1_ASM1989497v1	k__Archaea (UID2)	207	149	107	14	128	7	0	0	0	88.32	5.14	0.00
GCA_020343655_1_ASM2034365v1	k__Archaea (UID2)	207	149	107	26	119	4	0	0	0	79.91	2.34	25.00
GCA_020344955_1_ASM2034495v1	k__Archaea (UID2)	207	149	107	25	120	4	0	0	0	80.84	2.34	0.00
GCA_020348965_1_ASM2034896v1	k__Archaea (UID2)	207	149	107	42	105	2	0	0	0	74.57	1.40	0.00
GCA_020348985_1_ASM2034898v1	k__Archaea (UID2)	207	149	107	20	124	4	1	0	0	84.04	3.74	0.00
GCA_020351745_1_ASM2035174v1	k__Archaea (UID2)	207	149	107	44	104	1	0	0	0	69.16	0.93	0.00
GCA_020353515_1_ASM2035351v1	k__Archaea (UID2)	207	149	107	8	136	5	0	0	0	92.99	3.74	0.00
GCA_020355105_1_ASM2035510v1	k__Archaea (UID2)	207	149	107	35	109	5	0	0	0	80.91	4.21	40.00
GCA_021158895_1_ASM2115889v1	k__Archaea (UID2)	207	149	107	20	124	5	0	0	0	85.67	3.74	0.00
GCA_021160805_1_ASM2116080v1	k__Archaea (UID2)	207	149	107	67	82	0	0	0	0	52.19	0.00	0.00
GCA_021161985_1_ASM2116198v1	k__Archaea (UID2)	207	149	107	30	105	12	2	0	0	75.23	7.44	5.56
GCA_021162905_1_ASM2116290v1	k__Archaea (UID2)	207	149	107	21	122	4	2	0	0	81.31	5.14	0.00
GCA_021163045_1_ASM2116304v1	k__Archaea (UID2)	207	149	107	25	120	4	0	0	0	78.66	2.80	50.00
GCA_021498085_1_ASM2149808v1	k__Archaea (UID2)	207	149	107	7	134	8	0	0	0	94.86	6.07	0.00
GCA_021498095_1_ASM2149809v1	k__Archaea (UID2)	207	149	107	8	137	4	0	0	0	93.93	3.27	0.00
GCA_021498125_1_ASM2149812v1	k__Archaea (UID2)	207	149	107	7	137	5	0	0	0	95.33	3.74	0.00
GCA_021513695_1_ASM2151369v1	k__Archaea (UID2)	207	149	107	8	136	5	0	0	0	93.46	2.65	20.00
GCA_021513715_1_ASM2151371v1	k__Archaea (UID2)	207	149	107	6	139	4	0	0	0	95.33	2.34	0.00
GCA_022574115_1_ASM2257411v1	k__Archaea (UID2)	207	149	107	45	103	1	0	0	0	71.30	0.47	0.00
GCA_022866525_1_ASM2286652v1	k__Archaea (UID2)	207	149	107	24	116	8	1	0	0	81.15	7.48	54.55
GCA_023127985_1_ASM2312798v1	k__Archaea (UID2)	207	149	107	58	89	2	0	0	0	62.45	1.40	50.00
GCA_023128215_1_ASM2312821v1	k__Archaea (UID2)	207	149	107	42	104	2	1	0	0	70.50	2.80	20.00
GCA_023128465_1_ASM2312846v1	k__Archaea (UID2)	207	149	107	50	88	11	0	0	0	62.02	8.33	18.18
GCA_023128565_1_ASM2312856v1	k__Archaea (UID2)	207	149	107	48	100	1	0	0	0	70.93	0.93	0.00
GCA_023128605_1_ASM2312860v1	k__Archaea (UID2)	207	149	107	55	89	5	0	0	0	60.77	2.01	40.00
GCA_023128635_1_ASM2312863v1	k__Archaea (UID2)	207	149	107	44	100	5	0	0	0	75.77	3.74	0.00
GCA_023129395_1_ASM2312939v1	k__Archaea (UID2)	207	149	107	47	96	6	0	0	0	68.67	5.14	33.33
GCA_023129495_1_ASM2312949v1	k__Archaea (UID2)	207	149	107	55	93	1	0	0	0	62.04	0.93	0.00
GCA_023131185_1_ASM2313118v1	k__Archaea (UID2)	207	149	107	53	85	11	0	0	0	66.33	5.84	54.55
GCA_023132455_1_ASM2313245v1	k__Archaea (UID2)	207	149	107	28	115	6	0	0	0	78.59	3.81	0.00
GCA_023132955_1_ASM2313295v1	k__Archaea (UID2)	207	149	107	9	133	7	0	0	0	92.52	4.21	14.29
GCA_023133715_1_ASM2313371v1	k__Archaea (UID2)	207	149	107	38	110	1	0	0	0	70.81	0.93	0.00
GCA_023134215_1_ASM2313421v1	k__Archaea (UID2)	207	149	107	65	84	0	0	0	0	62.22	0.00	0.00
GCA_023134625_1_ASM2313462v1	k__Archaea (UID2)	207	149	107	42	104	3	0	0	0	69.47	2.80	0.00
GCA_023134855_1_ASM2313485v1	k__Archaea (UID2)	207	149	107	46	98	4	1	0	0	67.32	4.67	14.29
GCA_023135215_1_ASM2313521v1	k__Archaea (UID2)	207	149	107	9	138	2	0	0	0	92.52	1.40	0.00
GCA_023135665_1_ASM2313566v1	k__Archaea (UID2)	207	149	107	49	98	1	1	0	0	63.01	2.34	0.00
GCA_023136245_1_ASM2313624v1	k__Archaea (UID2)	207	149	107	30	116	3	0	0	0	82.67	2.34	0.00
GCA_023136515_1_ASM2313651v1	k__Archaea (UID2)	207	149	107	59	87	3	0	0	0	60.25	1.87	33.33
GCA_023137035_1_ASM2313703v1	k__Archaea (UID2)	207	149	107	41	102	6	0	0	0	68.62	3.97	33.33
GCA_023137225_1_ASM2313722v1	k__Archaea (UID2)	207	149	107	40	107	2	0	0	0	73.95	1.87	0.00
GCA_023139025_1_ASM2313902v1	k__Archaea (UID2)	207	149	107	18	129	2	0	0	0	86.45	0.93	0.00
GCA_023139085_1_ASM2313908v1	k__Archaea (UID2)	207	149	107	55	93	1	0	0	0	60.07	0.93	0.00
GCA_023139145_1_ASM2313914v1	k__Archaea (UID2)	207	149	107	50	89	9	1	0	0	64.34	5.10	8.33
GCA_023139155_1_ASM2313915v1	k__Archaea (UID2)	207	149	107	48	95	6	0	0	0	72.26	4.21	0.00
GCA_023139415_1_ASM2313941v1	k__Archaea (UID2)	207	149	107	49	99	1	0	0	0	68.82	0.93	0.00
GCA_023139815_1_ASM2313981v1	k__Archaea (UID2)	207	149	107	46	95	7	1	0	0	77.17	6.07	30.00
GCA_023139955_1_ASM2313995v1	k__Archaea (UID2)	207	149	107	54	80	15	0	0	0	61.69	9.48	40.00
GCA_023140315_1_ASM2314031v1	k__Archaea (UID2)	207	149	107	43	102	4	0	0	0	67.60	1.71	25.00
GCA_023140335_1_ASM2314033v1	k__Archaea (UID2)	207	149	107	46	100	3	0	0	0	68.88	2.34	0.00
GCA_023140375_1_ASM2314037v1	k__Archaea (UID2)	207	149	107	42	102	4	1	0	0	70.27	4.05	42.86
GCA_023141005_1_ASM2314100v1	k__Archaea (UID2)	207	149	107	55	91	3	0	0	0	65.85	2.34	33.33
GCA_023142255_1_ASM2314225v1	k__Archaea (UID2)	207	149	107	56	90	3	0	0	0	61.34	1.71	33.33
GCA_023143835_1_ASM2314383v1	k__Archaea (UID2)	207	149	107	40	103	6	0	0	0	70.88	2.79	50.00
GCA_023270155_1_ASM2327015v1	k__Archaea (UID2)	207	149	107	17	132	0	0	0	0	85.51	0.00	0.00
GCA_024275415_1_ASM2427541v1	k__Archaea (UID2)	207	149	107	8	133	8	0	0	0	94.39	4.98	25.00
GCA_024276395_1_ASM2427639v1	k__Archaea (UID2)	207	149	107	22	125	2	0	0	0	84.35	1.40	0.00
GCA_024276795_1_ASM2427679v1	k__Archaea (UID2)	207	149	107	20	126	3	0	0	0	87.07	2.34	33.33
GCA_024276825_1_ASM2427682v1	k__Archaea (UID2)	207	149	107	6	138	5	0	0	0	95.79	3.27	0.00
GCA_024278115_1_ASM2427811v1	k__Archaea (UID2)	207	149	107	26	119	4	0	0	0	81.16	2.88	25.00
GCA_024280435_1_ASM2428043v1	k__Archaea (UID2)	207	149	107	10	133	6	0	0	0	93.31	4.28	33.33
GCA_024720815_1_ASM2472081v1	k__Archaea (UID2)	207	149	107	27	121	1	0	0	0	81.09	0.47	0.00
GCA_024720835_1_ASM2472083v1	k__Archaea (UID2)	207	149	107	54	95	0	0	0	0	61.38	0.00	0.00
GCA_024720855_1_ASM2472085v1	k__Archaea (UID2)	207	149	107	28	118	3	0	0	0	80.46	1.40	0.00
GCA_024720875_1_ASM2472087v1	k__Archaea (UID2)	207	149	107	23	125	1	0	0	0	81.94	0.47	0.00
GCA_024720895_1_ASM2472089v1	k__Archaea (UID2)	207	149	107	21	126	2	0	0	0	83.81	0.93	0.00
GCA_024720915_1_ASM2472091v1	k__Archaea (UID2)	207	149	107	22	126	1	0	0	0	82.87	0.47	0.00
GCA_024720935_1_ASM2472093v1	k__Archaea (UID2)	207	149	107	22	126	1	0	0	0	82.87	0.47	0.00
GCA_024720955_1_ASM2472095v1	k__Archaea (UID2)	207	149	107	21	125	3	0	0	0	83.81	1.87	33.33
GCA_024720975_1_ASM2472097v1	k__Archaea (UID2)	207	149	107	20	127	2	0	0	0	85.21	0.93	0.00
GCA_024720985_1_ASM2472098v1	k__Archaea (UID2)	207	149	107	24	125	0	0	0	0	81.94	0.00	0.00
JZ_bin_50	k__Archaea (UID2)	207	149	107	2	144	3	0	0	0	98.13	2.80	0.00
M288	k__Archaea (UID2)	207	149	107	24	120	5	0	0	0	82.02	2.80	0.00
M3_10_Bin_237	k__Archaea (UID2)	207	149	107	55	90	4	0	0	0	63.66	2.80	0.00
M3_30_Bin_130	k__Archaea (UID2)	207	149	107	20	125	4	0	0	0	82.94	2.80	0.00
M3_30_Bin_136	k__Archaea (UID2)	207	149	107	11	135	3	0	0	0	91.12	1.87	0.00
M3_30_Bin_143	k__Archaea (UID2)	207	149	107	72	75	2	0	0	0	51.13	1.87	0.00
M3_30_Bin_165	k__Archaea (UID2)	207	149	107	32	108	9	0	0	0	75.32	4.42	44.44
M3_30_Bin_210	k__Archaea (UID2)	207	149	107	14	130	5	0	0	0	88.79	3.27	0.00
M3_30_Bin_238	k__Archaea (UID2)	207	149	107	11	133	5	0	0	0	91.59	3.74	0.00
M3_30_Bin_242	k__Archaea (UID2)	207	149	107	19	127	3	0	0	0	88.43	1.87	0.00
M3_30_Bin_276	k__Archaea (UID2)	207	149	107	22	121	6	0	0	0	87.25	5.14	33.33
M3_30_Bin_286	k__Archaea (UID2)	207	149	107	62	76	11	0	0	0	62.11	8.55	72.73
M3_30_Bin_336	k__Archaea (UID2)	207	149	107	16	129	4	0	0	0	86.60	1.87	0.00
M3_30_Bin_353	k__Archaea (UID2)	207	149	107	49	92	6	2	0	0	69.66	6.07	8.33
M3_30_Bin_364	k__Archaea (UID2)	207	149	107	14	127	7	1	0	0	89.65	6.07	20.00
M3_30_Bin_42	k__Archaea (UID2)	207	149	107	12	129	7	1	0	0	90.65	6.69	0.00
M3_30_Bin_48	k__Archaea (UID2)	207	149	107	52	83	13	1	0	0	61.30	9.42	6.25
M3_30_Bin_73	k__Archaea (UID2)	207	149	107	13	130	5	1	0	0	90.65	5.14	12.50
M3_38_Bin_107	k__Archaea (UID2)	207	149	107	12	132	5	0	0	0	90.19	3.74	0.00
M3_38_Bin_135_clean	k__Archaea (UID2)	207	149	107	38	94	14	3	0	0	72.30	8.29	8.70
M3_38_Bin_151	k__Archaea (UID2)	207	149	107	39	107	3	0	0	0	77.33	1.87	0.00
M3_38_Bin_171_clean	k__Archaea (UID2)	207	149	107	12	128	6	2	1	0	90.65	9.81	0.00
M3_38_Bin_173_clean	k__Archaea (UID2)	207	149	107	13	129	5	2	0	0	91.30	6.61	0.00
M3_38_Bin_18	k__Archaea (UID2)	207	149	107	47	99	3	0	0	0	64.97	1.87	0.00
M3_38_Bin_207	k__Archaea (UID2)	207	149	107	31	112	5	1	0	0	75.39	4.52	12.50
M3_38_Bin_22	k__Archaea (UID2)	207	149	107	38	99	12	0	0	0	80.20	8.88	25.00
M3_38_Bin_235	k__Archaea (UID2)	207	149	107	37	107	5	0	0	0	70.02	2.49	0.00
M3_38_Bin_28_clean	k__Archaea (UID2)	207	149	107	27	110	12	0	0	0	79.44	8.41	0.00
M3_38_Bin_300	k__Archaea (UID2)	207	149	107	52	88	7	2	0	0	62.69	6.54	23.08
M3_38_Bin_305	k__Archaea (UID2)	207	149	107	19	126	4	0	0	0	85.92	3.27	25.00
M3_38_Bin_335	k__Archaea (UID2)	207	149	107	17	129	3	0	0	0	88.01	1.87	0.00
M3_38_Bin_337	k__Archaea (UID2)	207	149	107	26	116	7	0	0	0	79.91	4.67	0.00
M3_38_Bin_361	k__Archaea (UID2)	207	149	107	14	132	3	0	0	0	88.94	2.80	0.00
M3_38_Bin_366_clean	k__Archaea (UID2)	207	149	107	7	132	10	0	0	0	94.86	7.17	0.00
M3_38_Bin_376	k__Archaea (UID2)	207	149	107	36	105	8	0	0	0	76.29	5.68	50.00
M3_38_Bin_380_clean	k__Archaea (UID2)	207	149	107	57	85	4	2	1	0	58.58	6.54	0.00
M3_38_Bin_382	k__Archaea (UID2)	207	149	107	65	77	7	0	0	0	58.07	4.67	57.14
M3_38_Bin_386_clean	k__Archaea (UID2)	207	149	107	62	76	11	0	0	0	57.40	8.09	0.00
M3_38_Bin_406	k__Archaea (UID2)	207	149	107	14	127	8	0	0	0	89.41	6.07	0.00
M3_38_Bin_423	k__Archaea (UID2)	207	149	107	12	125	11	1	0	0	90.19	4.24	50.00
M3_38_Bin_438	k__Archaea (UID2)	207	149	107	16	125	7	1	0	0	86.68	6.07	30.00
M3_38_Bin_452	k__Archaea (UID2)	207	149	107	57	87	5	0	0	0	60.99	4.67	20.00
M3_38_Bin_455_clean	k__Archaea (UID2)	207	149	107	19	126	3	1	0	0	85.36	4.67	0.00
M3_38_Bin_77	k__Archaea (UID2)	207	149	107	22	119	7	1	0	0	84.04	7.01	20.00
M3_38_Bin_97_clean	k__Archaea (UID2)	207	149	107	47	89	12	0	1	0	67.77	9.57	55.56
M3_44_Bin_122	k__Archaea (UID2)	207	149	107	11	134	4	0	0	0	91.59	2.34	0.00
M3_44_Bin_131	k__Archaea (UID2)	207	149	107	26	112	10	0	1	0	82.24	9.19	6.25
M3_44_Bin_221	k__Archaea (UID2)	207	149	107	12	131	6	0	0	0	90.19	4.67	16.67
M3_44_Bin_237	k__Archaea (UID2)	207	149	107	37	101	9	1	1	0	79.12	9.49	38.89
M3_44_Bin_287	k__Archaea (UID2)	207	149	107	33	101	15	0	0	0	75.55	7.05	13.33
M3_44_Bin_299	k__Archaea (UID2)	207	149	107	22	120	7	0	0	0	83.80	5.14	0.00
M3_44_Bin_309	k__Archaea (UID2)	207	149	107	26	117	4	2	0	0	87.06	6.07	10.00
M3_44_Bin_333	k__Archaea (UID2)	207	149	107	35	107	7	0	0	0	82.39	5.61	14.29
M3_44_Bin_347	k__Archaea (UID2)	207	149	107	12	132	5	0	0	0	90.19	3.74	0.00
M3_44_Bin_361	k__Archaea (UID2)	207	149	107	17	127	5	0	0	0	87.54	3.27	0.00
M3_44_Bin_376	k__Archaea (UID2)	207	149	107	15	124	9	1	0	0	88.24	8.41	8.33
M3_44_Bin_378	k__Archaea (UID2)	207	149	107	24	112	10	3	0	0	83.42	9.96	26.32
M3_44_Bin_429	k__Archaea (UID2)	207	149	107	12	128	9	0	0	0	90.19	4.67	22.22
M8_32_Bin_163	k__Archaea (UID2)	207	149	107	20	122	7	0	0	0	85.51	4.05	28.57
M8_32_Bin_172	k__Archaea (UID2)	207	149	107	38	100	10	1	0	0	70.72	3.77	38.46
M8_32_Bin_264	k__Archaea (UID2)	207	149	107	11	131	7	0	0	0	91.59	3.09	85.71
M8_32_Bin_293	k__Archaea (UID2)	207	149	107	56	88	5	0	0	0	60.36	3.34	20.00
M8_44_Bin_141	k__Archaea (UID2)	207	149	107	30	114	5	0	0	0	85.12	3.74	40.00
M8_44_Bin_15	k__Archaea (UID2)	207	149	107	34	109	5	1	0	0	73.92	3.02	12.50
M8_44_Bin_154	k__Archaea (UID2)	207	149	107	16	118	13	2	0	0	88.71	8.84	47.37
M8_44_Bin_190	k__Archaea (UID2)	207	149	107	28	110	11	0	0	0	80.15	5.43	36.36
M8_44_Bin_202	k__Archaea (UID2)	207	149	107	19	120	10	0	0	0	86.76	7.94	30.00
M8_44_Bin_219	k__Archaea (UID2)	207	149	107	15	131	3	0	0	0	88.79	1.87	0.00
M8_44_Bin_231	k__Archaea (UID2)	207	149	107	15	129	5	0	0	0	88.08	3.74	0.00
M8_44_Bin_242	k__Archaea (UID2)	207	149	107	30	115	4	0	0	0	78.97	2.80	25.00
M8_44_Bin_255	k__Archaea (UID2)	207	149	107	29	113	7	0	0	0	77.19	5.14	0.00
M8_44_Bin_295	k__Archaea (UID2)	207	149	107	24	122	3	0	0	0	83.80	2.80	33.33
M8_44_Bin_330	k__Archaea (UID2)	207	149	107	17	126	5	1	0	0	87.15	5.61	0.00
M8_44_Bin_342_clean	k__Archaea (UID2)	207	149	107	48	89	11	1	0	0	68.32	7.48	14.29
M8_44_Bin_35	k__Archaea (UID2)	207	149	107	49	86	13	1	0	0	62.80	8.38	25.00
M8_58_Bin_135	k__Archaea (UID2)	207	149	107	19	115	8	7	0	0	85.91	5.99	0.00
M8_58_Bin_146	k__Archaea (UID2)	207	149	107	14	132	3	0	0	0	89.25	1.87	0.00
M8_58_Bin_151_clean	k__Archaea (UID2)	207	149	107	44	93	11	1	0	0	71.61	8.09	14.29
M8_58_Bin_169	k__Archaea (UID2)	207	149	107	40	103	6	0	0	0	76.19	4.28	50.00
M8_58_Bin_177	k__Archaea (UID2)	207	149	107	22	116	11	0	0	0	85.12	8.72	45.45
M8_58_Bin_182_clean	k__Archaea (UID2)	207	149	107	19	122	8	0	0	0	85.83	6.54	12.50
M8_58_Bin_189_clean	k__Archaea (UID2)	207	149	107	18	123	7	1	0	0	85.51	6.54	0.00
M8_58_Bin_191_clean	k__Archaea (UID2)	207	149	107	39	104	5	1	0	0	71.65	6.07	12.50
M8_58_Bin_202	k__Archaea (UID2)	207	149	107	74	64	10	1	0	0	54.28	9.11	7.69
M8_58_Bin_246	k__Archaea (UID2)	207	149	107	72	75	2	0	0	0	51.12	1.87	0.00
M8_58_Bin_297_clean	k__Archaea (UID2)	207	149	107	46	87	16	0	0	0	67.06	9.17	25.00
M8_58_Bin_307	k__Archaea (UID2)	207	149	107	15	126	6	2	0	0	88.47	7.01	8.33
M8_58_Bin_354	k__Archaea (UID2)	207	149	107	11	132	6	0	0	0	91.74	4.67	0.00
M8_58_Bin_368	k__Archaea (UID2)	207	149	107	15	129	5	0	0	0	88.32	3.74	20.00
M8_58_Bin_389	k__Archaea (UID2)	207	149	107	48	90	11	0	0	0	64.49	7.00	27.27
M8_58_Bin_407	k__Archaea (UID2)	207	149	107	37	106	6	0	0	0	72.59	2.95	16.67
M8_58_Bin_408	k__Archaea (UID2)	207	149	107	13	131	5	0	0	0	89.49	3.74	0.00
M8_58_Bin_410	k__Archaea (UID2)	207	149	107	52	87	10	0	0	0	64.51	6.29	70.00
M8_58_Bin_497	k__Archaea (UID2)	207	149	107	19	124	6	0	0	0	84.90	2.16	50.00
M8_58_Bin_52	k__Archaea (UID2)	207	149	107	78	64	7	0	0	0	51.93	3.74	0.00
M8_58_Bin_56_clean	k__Archaea (UID2)	207	149	107	63	77	8	1	0	0	59.55	8.41	36.36
M8_58_Bin_88	k__Archaea (UID2)	207	149	107	29	111	7	2	0	0	80.78	8.88	23.08
M8_62_Bin_108_clean	k__Archaea (UID2)	207	149	107	22	116	10	1	0	0	83.64	9.81	7.69
M8_62_Bin_112	k__Archaea (UID2)	207	149	107	18	110	18	3	0	0	85.05	7.70	0.00
M8_62_Bin_113	k__Archaea (UID2)	207	149	107	18	123	8	0	0	0	85.67	6.07	12.50
M8_62_Bin_119_clean	k__Archaea (UID2)	207	149	107	57	88	4	0	0	0	61.53	2.18	0.00
M8_62_Bin_12	k__Archaea (UID2)	207	149	107	54	83	12	0	0	0	66.64	8.41	0.00
M8_62_Bin_124_clean	k__Archaea (UID2)	207	149	107	43	94	12	0	0	0	74.56	9.81	16.67
M8_62_Bin_136_clean	k__Archaea (UID2)	207	149	107	12	129	6	2	0	0	90.65	7.01	0.00
M8_62_Bin_151	k__Archaea (UID2)	207	149	107	11	134	4	0	0	0	91.12	2.34	0.00
M8_62_Bin_212	k__Archaea (UID2)	207	149	107	11	133	4	1	0	0	90.65	4.21	28.57
M8_62_Bin_21_clean	k__Archaea (UID2)	207	149	107	60	82	7	0	0	0	58.52	6.07	28.57
M8_62_Bin_225	k__Archaea (UID2)	207	149	107	18	125	6	0	0	0	85.05	4.52	16.67
M8_62_Bin_241	k__Archaea (UID2)	207	149	107	54	89	6	0	0	0	68.80	4.67	50.00
M8_62_Bin_273	k__Archaea (UID2)	207	149	107	10	130	8	1	0	0	92.52	7.79	0.00
M8_62_Bin_275	k__Archaea (UID2)	207	149	107	13	131	5	0	0	0	89.49	3.74	0.00
M8_62_Bin_303	k__Archaea (UID2)	207	149	107	64	77	8	0	0	0	60.06	5.28	12.50
M8_62_Bin_310	k__Archaea (UID2)	207	149	107	15	129	5	0	0	0	88.32	3.74	20.00
M8_62_Bin_312	k__Archaea (UID2)	207	149	107	36	108	4	1	0	0	80.45	4.67	42.86
M8_62_Bin_321	k__Archaea (UID2)	207	149	107	61	82	6	0	0	0	62.22	4.28	50.00
M8_62_Bin_362	k__Archaea (UID2)	207	149	107	41	93	15	0	0	0	71.75	7.44	0.00
M8_62_Bin_377	k__Archaea (UID2)	207	149	107	14	129	6	0	0	0	89.41	4.67	0.00
M8_62_Bin_56	k__Archaea (UID2)	207	149	107	72	77	0	0	0	0	50.25	0.00	0.00
M8_62_Bin_65	k__Archaea (UID2)	207	149	107	33	107	7	2	0	0	78.06	8.88	15.38
M8_62_Bin_8	k__Archaea (UID2)	207	149	107	58	89	2	0	0	0	62.47	0.93	0.00
M8_62_Bin_80_clean	k__Archaea (UID2)	207	149	107	34	104	11	0	0	0	76.73	8.02	27.27
